OBJECTID,lat,lon,id,score,label,ID_only,lon_1,lat_1,hue,saturation,lightness,edge,threshold,road,sidewalk,building,wall,fence,pole,traffic_li,traffic_si,vegetation,terrain,sky,person,rider,car,truck,bus,bicycle
609,31.48678362,120.2658968,511,,1,516,120.2658968,31.48678362,0.258773961,0.501527631,0.37477311,0.570795626,0.549428885,0.282236483,0.187662719,0.197407554,0.092367126,0.170626664,0.010299377,0,0,0.558691455,0.160418678,0.217516126,0.042408823,0,0.222156394,0,0,0
610,31.48712068,120.2659013,510,,,515,120.2658968,31.48707089,0.278164978,0.454127973,0.539155901,0.430681247,0.470401085,0.506508353,0.101746872,0.16847348,0.000560506,0.115400542,0.021653495,0,0,0.417323091,0.287144479,0.376673671,0.011118058,0,0.003058166,0,0,0
611,31.48716665,120.2659642,513,,1,518,120.2659058,31.48717048,0.337026304,0.293924489,0.697325625,0.337575415,0.347874615,0.358310167,0.047451079,0.283114063,0,0.019409167,0.127625263,0,0.050048399,0.252207448,0.402149974,0.510884969,0.14143765,0,0.037853479,0,0,0.015044161
612,31.48737515,120.2658733,460,,,465,120.2658878,31.48758414,0.256503305,0.111761094,0.75742057,0.314039718,0.097272206,0.74291356,0.095448056,0.634597441,0.000161781,0.004773808,0.027158522,0,0.104512057,0.106081732,0.056446751,0.283045837,0.015571425,0,0.07818611,0,0.109836928,0.054085445
613,31.48737515,120.2658733,513,,,518,120.2659058,31.48717048,0.337026304,0.293924489,0.697325625,0.337575415,0.347874615,0.358310167,0.047451079,0.283114063,0,0.019409167,0.127625263,0,0.050048399,0.252207448,0.402149974,0.510884969,0.14143765,0,0.037853479,0,0,0.015044161
614,31.48758031,120.2659642,460,,,465,120.2658878,31.48758414,0.256503305,0.111761094,0.75742057,0.314039718,0.097272206,0.74291356,0.095448056,0.634597441,0.000161781,0.004773808,0.027158522,0,0.104512057,0.106081732,0.056446751,0.283045837,0.015571425,0,0.07818611,0,0.109836928,0.054085445
615,31.48682193,120.2660405,514,,,519,120.2660226,31.48716282,0.347294476,0.365945021,0.634779507,0.375628457,0.421718041,0.416664502,0.131729235,0.240007952,0.00192282,0.065561802,0.015976436,0,0.058305792,0.284758789,0.300741865,0.467284011,0.324142906,0,0.018847007,0,0,0.143434214
616,31.48682193,120.2660405,516,,,521,120.2660405,31.48682193,0.219418476,0.591487644,0.475603765,0.475678733,0.624409326,0.230975084,0.096245906,0.100888396,0.025647006,0.088790799,0.040749057,0,0.003139378,0.480738,0.464139402,0.399665266,0.002680098,0,0.056785122,0,0,0
617,31.48736965,120.2660316,465,,,470,120.2660405,31.48757648,0.208442142,0.760130849,0.231881585,0.671003017,0.883210765,0.160513393,0.289283615,0.010714746,0.239065001,0.051558971,0.196266068,0,0.001382486,0.858029565,0.310928458,0.015258503,0.023423415,0,0.038077965,0,0,0
618,31.48736965,120.2660316,514,,,519,120.2660226,31.48716282,0.347294476,0.365945021,0.634779507,0.375628457,0.421718041,0.416664502,0.131729235,0.240007952,0.00192282,0.065561802,0.015976436,0,0.058305792,0.284758789,0.300741865,0.467284011,0.324142906,0,0.018847007,0,0,0.143434214
619,31.48710828,120.268578,425,,,429,120.2682575,31.48707565,0.433352662,0.388515188,0.601638054,0.325634741,0.422302196,0.478942035,0.204291593,0.13189349,0,0.026454205,0.059672587,0,0.0207083,0.369216591,0.246123411,0.49375733,0.053307854,0,0.134307582,0,0,0.042484606
620,31.48710828,120.268578,519,3.0425,2,524,120.2685561,31.48710976,0.343292235,0.646436356,0.278432069,0.442433384,0.714045794,0.485333472,0.433862434,0.000588422,0.063791776,0.001981966,0.087713818,0,0.036696019,0.710038414,0.03186158,0.233202209,0.054362599,0,0.184367936,0,0,0
621,31.48674788,120.2682099,425,,,429,120.2682575,31.48707565,0.433352662,0.388515188,0.601638054,0.325634741,0.422302196,0.478942035,0.204291593,0.13189349,0,0.026454205,0.059672587,0,0.0207083,0.369216591,0.246123411,0.49375733,0.053307854,0,0.134307582,0,0,0.042484606
622,31.48674788,120.2682099,521,,,526,120.2682099,31.48674788,0.318024253,0.45888843,0.318430513,0.53525641,0.437907474,0.242848606,0.020366171,0.752163942,0,0.002854417,0.033695741,0,0.06779301,0.431308916,0.007413755,0.085186181,0.043463568,0,0.206442382,0,0,0
623,31.48649421,120.2689141,520,,,525,120.2688997,31.48708651,0.318567705,0.335064193,0.66018892,0.356114882,0.31878162,0.277585804,0.166708659,0.422667088,0,0.06966232,0.162891842,0,0.002787999,0.063561665,0.377793715,0.547143765,0.049792037,0,0.379296516,0,0,0
624,31.48649421,120.2689141,525,2.75,1,530,120.2689212,31.48619807,0.357222106,0.545294607,0.393445839,0.333176219,0.511458823,0.283483593,0.133534895,0.209496531,0.005112626,0.048134602,0.0163205,0,0,0.36105408,0.591071224,0.371554926,0.008656986,0,0.022663267,0,0,0
625,31.48649421,120.2689141,524,,,529,120.2689141,31.48649422,0.159304301,0.883548392,0.223148174,0.664089995,0.940823033,0.239990647,0.239061057,0.002852095,0.378253539,0.121616752,0,0,0,0.825428873,0.087372791,0.086383405,0.001859741,0,0.031642702,0,0.034862451,0
626,31.48649421,120.2689141,523,,,528,120.2689069,31.48679037,0.154545699,0.805448461,0.315765317,0.66625817,0.890314505,0.32071501,0.339716133,0.026464129,0.085223289,0.144496769,0,0,0.00261231,0.706702346,0.305228544,0.122141321,0.007953823,0,0.018173549,0,0,0.006455078
627,31.4870872,120.2695398,520,,,525,120.2688997,31.48708651,0.318567705,0.335064193,0.66018892,0.356114882,0.31878162,0.277585804,0.166708659,0.422667088,0,0.06966232,0.162891842,0,0.002787999,0.063561665,0.377793715,0.547143765,0.049792037,0,0.379296516,0,0,0
628,31.4870872,120.2695398,527,,,532,120.2693265,31.48708697,0.210369447,0.605220513,0.413144606,0.538210156,0.619391853,0.392267921,0.33744856,0.13663757,0.014216866,0.028831633,0.027502586,0,0.024397773,0.546699375,0.181272581,0.28307027,0.259217497,0,0.141940103,0,0,0.002104763
629,31.4870872,120.2695398,528,,,533,120.2697532,31.48708743,0.263014952,0.476712171,0.469504992,0.513574661,0.511782194,0.518303931,0.169060217,0.109184516,0.024517283,0.00791463,0.084101144,0,0.012977974,0.501909203,0.2620557,0.316934617,0.005492751,0,0.308358975,0,0,0.002327857
630,31.48685656,120.2701784,,,,534,120.2701799,31.48708789,0.315032515,0.506998058,0.429649602,0.423925339,0.532624002,0.555691236,0.321995465,0.096108193,0.037509099,0.000389744,0.009955313,0,0,0.521846653,0.125051741,0.36034011,0.057058058,0,0.041220767,0,0,0.002997136
631,31.48685656,120.2701784,529,2.1675,1,535,120.2701784,31.48685656,0.350049374,0.66422249,0.210502071,0.287613122,0.692473791,0.428226247,0.369026623,0,0.101670729,0,0.046426116,0,0,0.677378502,0.093851007,0.301114152,0.014399486,0,0.07766231,0,0,0
632,31.48707939,120.2704144,,,,534,120.2701799,31.48708789,0.315032515,0.506998058,0.429649602,0.423925339,0.532624002,0.555691236,0.321995465,0.096108193,0.037509099,0.000389744,0.009955313,0,0,0.521846653,0.125051741,0.36034011,0.057058058,0,0.041220767,0,0,0.002997136
633,31.48707939,120.2704144,531,,,537,120.2704144,31.48707939,0.334504202,0.453651051,0.511753418,0.313442685,0.453669222,0.528358752,0.405685731,0.221501222,0.037110373,0.000193443,0.012535794,0,0,0.394493724,0.110080883,0.383588252,0,0,0.102505415,0,0,0
634,31.48701344,120.2708106,533,,,539,120.2708555,31.48705557,0.52707681,0.486844195,0.632197368,0.314416792,0.475533302,0.217698563,0.299907617,0.010317399,0.230592077,0.280708116,0.104056867,0,0.024222084,0.328581699,0.261941244,0.553777365,0.016860558,0,0,0,0,0
635,31.4870211,120.2707073,532,,,538,120.2706489,31.48707089,0.207999696,0.412528656,0.538301241,0.359445701,0.439941585,0.561718933,0.493365247,0.2487255,0.015977905,0.023749608,0.00066558,0,0,0.368071668,0.124158984,0.334477619,0.005727139,0,0.104376131,0,0,0
636,31.48711685,120.2707163,532,,,538,120.2706489,31.48707089,0.207999696,0.412528656,0.538301241,0.359445701,0.439941585,0.561718933,0.493365247,0.2487255,0.015977905,0.023749608,0.00066558,0,0,0.368071668,0.124158984,0.334477619,0.005727139,0,0.104376131,0,0,0
637,31.48710919,120.2708196,533,,,539,120.2708555,31.48705557,0.52707681,0.486844195,0.632197368,0.314416792,0.475533302,0.217698563,0.299907617,0.010317399,0.230592077,0.280708116,0.104056867,0,0.024222084,0.328581699,0.261941244,0.553777365,0.016860558,0,0,0,0,0
638,31.48731747,120.2707711,490,,,495,120.2707585,31.48747213,0.432314295,0.464520039,0.533782062,0.25245098,0.461482293,0.546753618,0.500041992,1.05E-05,0.018436714,0.136622903,0.160483393,0,0.100471205,0.419237876,0.043536102,0.462495113,0.152336681,0,0.174041585,0,0,0
639,31.48680911,120.2707746,534,,,540,120.2707657,31.48697131,0.280107562,0.550374864,0.466241305,0.531894168,0.612079487,0.36948219,0.54367179,0.011714133,0.095855977,0.180594412,0.250284145,0,0,0.536365459,0.230465815,0.261056001,0.037721068,0,0.020642894,0,0,0
640,31.48705363,120.2711361,533,,,539,120.2708555,31.48705557,0.52707681,0.486844195,0.632197368,0.314416792,0.475533302,0.217698563,0.299907617,0.010317399,0.230592077,0.280708116,0.104056867,0,0.024222084,0.328581699,0.261941244,0.553777365,0.016860558,0,0,0,0,0
641,31.48705363,120.2711361,537,,,543,120.271221,31.48705305,0.286605839,0.554409611,0.576910683,0.38734917,0.557189798,0.474239393,0.323507181,0.106993088,0.300701367,0.001087704,0.029050875,0,0.003666446,0.462892995,0.137458783,0.362282545,0.006781884,0,0.029098529,0,0,0
642,31.48727247,120.2713467,539,3.5,2,545,120.2712867,31.4875535,0.167296312,0.93921797,0.20372603,0.502765209,0.863505972,0.151757645,0.150919627,0.208340613,0.842004894,0.14554371,0.005138414,0,0.022113813,0.591321757,0.147164661,0.022466282,0,0,0.003881281,0,0,0
643,31.48727247,120.2713467,538,,,544,120.2714067,31.48699144,0.207934531,0.835648379,0.105237214,0.619846657,0.917196057,0.060276962,0.093054506,0.126150022,0.699992048,0.041242242,0.000149483,0,0,0.849570953,0.000912648,0.037004007,0,0,0.001636422,0,0,0
644,31.48665451,120.2718789,541,,,547,120.2718721,31.48705973,0.154432222,0.904176755,0.172968624,0.670531674,0.987774475,0.165813609,0.431888805,0.007114542,0.546648743,0.006605954,0.019933174,0,0,0.835604868,0.114453106,0.04066898,0.002328517,0,0,0,0,0
645,31.48665451,120.2718789,543,,,549,120.2718812,31.48651944,0.242992511,0.292721715,0.703268205,0.213329563,0.307359307,0.521291798,0.464348702,0.071797791,0.005577806,0.076249322,0.00479435,0,0.028262936,0.305969472,0.17770155,0.578198299,0.012758772,0,0,0,0,0
646,31.48665451,120.2718789,542,,,548,120.2718766,31.48678958,0.351715345,0.218902755,0.544364994,0.182912267,0.21382152,0.521473668,0.348870412,0.331602418,0.002288318,0.069967678,0.536201481,0,0.107147395,0.18935513,0.160807829,0.44781079,0.064910048,0,0.027901271,0,0,0.047169561
647,31.48705115,120.2721138,541,,,547,120.2718721,31.48705973,0.154432222,0.904176755,0.172968624,0.670531674,0.987774475,0.165813609,0.431888805,0.007114542,0.546648743,0.006605954,0.019933174,0,0,0.835604868,0.114453106,0.04066898,0.002328517,0,0,0,0,0
648,31.48705115,120.2721138,445,,,449,120.2723555,31.48704258,0.298221013,0.721637363,0.489713803,0.524289844,0.720826162,0.342747278,0.475224658,0.03668678,0.217832851,0.005384524,0.007202799,0,0,0.612414,0.108318259,0.312084637,0.044869894,0,0.002160222,0,0,0
649,31.48676527,120.2710197,538,,,544,120.2714067,31.48699144,0.207934531,0.835648379,0.105237214,0.619846657,0.917196057,0.060276962,0.093054506,0.126150022,0.699992048,0.041242242,0.000149483,0,0,0.849570953,0.000912648,0.037004007,0,0,0.001636422,0,0,0
650,31.48676527,120.2710197,549,3.67,2,555,120.2710264,31.48654916,0.284864704,0.455495277,0.354752598,0.375597034,0.484170448,0.304372678,0.550096582,0.225727547,0.086386239,0.275102621,0.771197318,0,0,0.354174673,0.179097915,0.243280884,0.028345558,0,0.001262279,0,0,0
651,31.48676527,120.2710197,548,,,554,120.2710179,31.48682657,0.216754023,0.74216886,0.418600261,0.495380845,0.724039013,0.25313726,0.211892164,0.003285564,0.058575113,0.12589176,0.038168576,0,0.000855418,0.571828458,0.477210289,0.302482408,0.090458313,0,0,0,0,0
652,31.48676527,120.2710197,547,,,553,120.2710689,31.48687532,0.152064606,0.847724344,0.508138297,0.591346154,0.865644396,0.289459326,0.478500042,0.005344543,0.275880685,0.000433366,0,0,0.00261231,0.699783458,0.147485138,0.223502248,0.021431119,0,0,0,0,0
653,31.48676527,120.2710197,546,,,552,120.2713124,31.48693092,0.248138506,0.661290304,0.450613283,0.445984163,0.761894331,0.146899114,0.651087596,0.001816585,0.408124748,0,0.163924035,0,0,0.561316882,0.122236121,0.370614249,0,0,0.00335748,0,0,0
654,31.48704361,120.2716363,541,,,547,120.2718721,31.48705973,0.154432222,0.904176755,0.172968624,0.670531674,0.987774475,0.165813609,0.431888805,0.007114542,0.546648743,0.006605954,0.019933174,0,0,0.835604868,0.114453106,0.04066898,0.002328517,0,0,0,0,0
655,31.48704361,120.2716363,538,,,544,120.2714067,31.48699144,0.207934531,0.835648379,0.105237214,0.619846657,0.917196057,0.060276962,0.093054506,0.126150022,0.699992048,0.041242242,0.000149483,0,0,0.849570953,0.000912648,0.037004007,0,0,0.001636422,0,0,0
656,31.48615069,120.272316,445,,,449,120.2723555,31.48704258,0.298221013,0.721637363,0.489713803,0.524289844,0.720826162,0.342747278,0.475224658,0.03668678,0.217832851,0.005384524,0.007202799,0,0,0.612414,0.108318259,0.312084637,0.044869894,0,0.002160222,0,0,0
657,31.48615069,120.272316,555,4.0825,3,561,120.2722694,31.48561892,0.567035406,0.303115134,0.720985059,0.220211161,0.294174099,0.223466445,0.272990678,0.256142641,0.000992459,0.196342145,0.091842588,0,0.182166691,0.220850379,0.144600844,0.448372752,0.001390966,0,0.000364335,0,0.017071897,0
658,31.48615069,120.272316,554,,,560,120.272291,31.48597484,0.462038424,0.312684766,0.729363565,0.163650076,0.340322328,0.488217413,0.596623835,0.000239238,0.014482683,0.000564234,0,0,0,0.319886207,0.166278831,0.659499609,0,0,0,0,0,0
659,31.48615069,120.272316,553,,,559,120.2723125,31.48633075,0.365126707,0.517729083,0.527918694,0.239441931,0.535711678,0.461014836,0.346182918,0.000997809,0.116024858,0.002614493,0.047286277,0,0,0.463041046,0.263612304,0.472500489,0.008656986,0,0,0,0,0
660,31.48615069,120.272316,552,,,558,120.272334,31.48668667,0.294017322,0.528458399,0.462245559,0.503267974,0.570020341,0.576450415,0.351179978,0.019408213,0.015413043,0.063489732,0.056748042,0,0.098714313,0.603639548,0.064779156,0.302323593,0.092099027,0,0.026180213,0,0,0.09346137
661,31.4868001,120.2636509,557,,,563,120.2632648,31.48678745,0.147462287,0.57008528,0.503924996,0.586507039,0.636071559,0.030554184,0.157428403,0.220911222,0.349844324,0.066914101,0.001353708,0,0,0.706386505,0.14038886,0.143862392,0.091630252,0,0,0,0,0.000208472
662,31.4868001,120.2636509,509,2.6675,1,514,120.2640371,31.48681275,0.479640893,0.546740757,0.559805585,0.30360734,0.511636155,0.17210112,0.114176535,0.087824113,0.028006134,0.078823051,0.002729965,0,0.015613312,0.321208791,0.579831634,0.586933151,0.002562904,0,0,0,0,0
663,31.48665676,120.2640453,509,2.6675,1,514,120.2640371,31.48681275,0.479640893,0.546740757,0.559805585,0.30360734,0.511636155,0.17210112,0.114176535,0.087824113,0.028006134,0.078823051,0.002729965,0,0.015613312,0.321208791,0.579831634,0.586933151,0.002562904,0,0,0,0,0
664,31.4864909,120.263731,559,3.835,2,565,120.2640536,31.48650077,0.181673798,1,0.248081013,0.60520362,0.971386846,0.085634857,0.115184345,0.046945553,0.417528032,0,0,0,0,0.945132533,0.031449538,0.091660966,0,0,0,0,0,0
665,31.4864909,120.263731,560,,,566,120.263731,31.4864909,0.2016304,0.758260697,0.47035395,0.52802916,0.802242738,0.047779885,0.256403796,0.040876983,0.265846085,0.003334265,0,0,0.008937122,0.79216689,0.063451465,0.298426505,0.015688619,0,0,0,0,0
666,31.48628645,120.2640624,559,3.835,2,565,120.2640536,31.48650077,0.181673798,1,0.248081013,0.60520362,0.971386846,0.085634857,0.115184345,0.046945553,0.417528032,0,0,0,0,0.945132533,0.031449538,0.091660966,0,0,0,0,0,0
667,31.48628645,120.2640624,562,,,568,120.2640624,31.48628645,0.32270859,0.385565766,0.600895146,0.348793363,0.378709644,0.26981735,0.302217183,0.118287371,0.23766946,0.171259191,0.119711787,0,0,0.398106153,0.100695482,0.45933102,0.159954283,0,0,0,0,0.03724192
668,31.48649909,120.2642817,559,3.835,2,565,120.2640536,31.48650077,0.181673798,1,0.248081013,0.60520362,0.971386846,0.085634857,0.115184345,0.046945553,0.417528032,0,0,0,0,0.945132533,0.031449538,0.091660966,0,0,0,0,0,0
669,31.48649909,120.2642817,564,,,570,120.2642817,31.48649909,0.40027131,0.29118454,0.749752184,0.338141026,0.355729411,0.180259295,0.178550432,0.257912641,0.217301216,0.104865701,0.000837612,0,0,0.356533609,0.077644022,0.524824081,0.024595354,0,0.003881281,0,0,0.048954305
670,31.48608445,120.2642944,563,,,569,120.2640712,31.48607213,0.24042176,0.547132066,0.387943326,0.442496229,0.587565848,0.478656239,0.165280927,0,0.010262835,0.005253656,0.004966382,0,0,0.606955876,0.394435633,0.285501368,0.023423415,0,0.142538732,0,0,0
671,31.48593858,120.2645126,566,,,572,120.2645175,31.48609677,0.208136992,0.862098949,0.225044678,0.573780794,0.825515048,0.015069241,0.079281095,0.136276346,0.641080308,0.070731072,0,0,0,0.789689514,0.031770015,0.115067924,0,0,0,0,0,0
672,31.486497,120.2649788,565,4.0825,3,571,120.2645099,31.48649741,0.1838421,0.851274049,0.35493631,0.708239065,0.857591405,0.032113071,0.116780045,0.113639617,0.749566958,0.004642941,0,0,0,0.833374243,0.006955931,0.074667709,0.004789588,0,0.001486765,0,0,0
673,31.486497,120.2649788,568,,,574,120.2648225,31.48649714,0.235172737,0.575352716,0.233789865,0.663618653,0.66872164,0.182233885,0.32308726,0.314817524,0.008136297,0.078561316,0.001697772,0,0.046183236,0.598349214,0.356230185,0.052555708,0.164524844,0,0.008894799,0,0,0.017275091
674,31.486497,120.2649788,569,4.0825,3,575,120.2651351,31.48649686,0.275876795,0.667573122,0.246875477,0.57817999,0.751567308,0.298604796,0.464936592,0.213012448,0.010329289,0.052693156,0.042813442,0,0,0.601320092,0.256996741,0.134125782,0.004789588,0,0.055064064,0,0,0
675,31.48629709,120.2645137,565,4.0825,3,571,120.2645099,31.48649741,0.1838421,0.851274049,0.35493631,0.708239065,0.857591405,0.032113071,0.116780045,0.113639617,0.749566958,0.004642941,0,0,0,0.833374243,0.006955931,0.074667709,0.004789588,0,0.001486765,0,0,0
676,31.48629709,120.2645137,566,,,572,120.2645175,31.48609677,0.208136992,0.862098949,0.225044678,0.573780794,0.825515048,0.015069241,0.079281095,0.136276346,0.641080308,0.070731072,0,0,0,0.789689514,0.031770015,0.115067924,0,0,0,0,0,0
677,31.48648869,120.2659777,512,,,517,120.2658968,31.48649636,0.346271389,0.355115563,0.484273086,0.532208396,0.41843217,0.224765517,0.063492063,0.533273998,0,0.061875699,0,0,0.07007697,0.397109281,0.20656738,0.218175821,0.036314741,0,0.151443339,0,0,0
678,31.48650019,120.265807,458,,,463,120.2657172,31.48650402,0.265057419,0.567741127,0.538955701,0.414687029,0.592353831,0.358050352,0.154740909,0.067559425,0.07366024,0.01498148,0.122120237,0,0.018775718,0.533128091,0.412817284,0.345631353,0,0,0,0,0,0
679,31.48619074,120.2657692,570,,,576,120.2654477,31.48649659,0.253276749,0.544167046,0.432517538,0.58685269,0.64779638,0.197329107,0.509154279,0.139635733,0.030996577,0.426211062,0.025438201,0,0.006653162,0.503379837,0.234815147,0.167012803,0.026236068,0,0,0,0,0.000877752
680,31.48619074,120.2657692,572,,,578,120.2655682,31.48628401,0.256437803,0.142279529,0.52770238,0.605894922,0.121545924,0.500688508,0.136936256,0.505387475,0,0.932537759,0.026298361,0,0.093970704,0.121705981,0.021514748,0.03481724,0,0,0.046309114,0,0,0
681,31.48619074,120.2657692,517,,,522,120.2660585,31.48648103,0.552926331,0.479792861,0.53159939,0.24321267,0.451937621,0.425706046,0.034979424,0.119792472,0,0.000389744,0.009783281,0,0,0.392342059,0.346455633,0.549599296,0.000687802,0,0.001262279,0,0,0
682,31.48619074,120.2657692,575,3.75,2,581,120.2659837,31.4862654,0.32290195,0.353411009,0.700234036,0.395204877,0.374996088,0.47060199,0.065087763,0.139527365,0.000626961,0.038428589,0.043329538,0,0,0.324248758,0.425613476,0.514830923,0.006781884,0,0.015704204,0,0,0
683,31.48619074,120.2657692,574,,,580,120.265886,31.48620092,0.35710818,0.56466756,0.319054912,0.380153343,0.638595942,0.479149887,0.179138322,0.001672095,0,0,0.032491517,0,0.043723587,0.594608475,0.404439097,0.306574961,0.013813517,0,0.054540263,0,0,0
684,31.48619074,120.2657692,573,,,579,120.2657746,31.48618824,0.32985065,0.356249534,0.594788812,0.306749623,0.433317687,0.6984593,0.227387251,0.010196991,0.021892338,0,0.017696757,0,0,0.511404167,0.149522457,0.420103597,0.036783517,0,0.01375866,0,0,0
685,31.4865003,120.2655824,458,,,463,120.2657172,31.48650402,0.265057419,0.567741127,0.538955701,0.414687029,0.592353831,0.358050352,0.154740909,0.067559425,0.07366024,0.01498148,0.122120237,0,0.018775718,0.533128091,0.412817284,0.345631353,0,0,0,0,0,0
686,31.48644676,120.2667097,517,,,522,120.2660585,31.48648103,0.552926331,0.479792861,0.53159939,0.24321267,0.451937621,0.425706046,0.034979424,0.119792472,0,0.000389744,0.009783281,0,0,0.392342059,0.346455633,0.549599296,0.000687802,0,0.001262279,0,0,0
687,31.48644676,120.2667097,578,,,584,120.2664956,31.48645563,0.4751234,0.430690359,0.516852866,0.41914907,0.407927815,0.227753384,0.011589821,0.273421208,0,0.267381434,0.046942212,0,0.015613312,0.191694326,0.366874603,0.554339328,0.08401265,0,0.052070918,0,0.33666649,0
688,31.48644676,120.2667097,579,4,3,585,120.2669237,31.48643789,0.380471777,0.417365608,0.640426189,0.310394671,0.425108225,0.47740913,0.096959772,0.052267592,0.013552323,0.010728283,0,0,0,0.383705787,0.324228257,0.558651779,0.004086425,0,0.18032719,0,0,0
689,31.4864772,120.266063,517,,,522,120.2660585,31.48648103,0.552926331,0.479792861,0.53159939,0.24321267,0.451937621,0.425706046,0.034979424,0.119792472,0,0.000389744,0.009783281,0,0,0.392342059,0.346455633,0.549599296,0.000687802,0,0.001262279,0,0,0
690,31.48589878,120.2673427,580,,,586,120.2673519,31.48642015,0.441913517,0.424679833,0.530266979,0.409093766,0.384811975,0.212034607,0.068993029,0.227377138,0.052095819,0.208534642,0.067586063,0,0.015789002,0.157583521,0.542816529,0.566775801,0.028228364,0,0.018622521,0,0.175280751,0
691,31.48589878,120.2673427,583,,,589,120.2672696,31.48574021,0.305707772,0.537762148,0.467007209,0.464209402,0.582058103,0.294135987,0.095909969,0.15025573,0,0.039999,0.00806296,0,0,0.46873605,0.454502198,0.342809324,0,0,0.28186964,0,0,0
692,31.48589878,120.2673427,582,,,588,120.2673407,31.48578311,0.316521643,0.450333254,0.565653643,0.43338361,0.518176602,0.543038271,0.286512136,0.112122474,0.181017167,0.082116552,0.024578041,0,0,0.510308594,0.060841866,0.305512119,0.009477343,0,0.097042925,0,0,0
693,31.48589878,120.2673427,581,,,587,120.2673463,31.48610163,0.348153865,0.479352549,0.525533221,0.320544243,0.501778543,0.473044246,0.314772823,0.003851482,0.016476312,0.003923169,0,0,0.015964691,0.476148438,0.228039346,0.511043784,0.02447816,0,0.00777237,0,0,0
694,31.48642013,120.2677571,580,,,586,120.2673519,31.48642015,0.441913517,0.424679833,0.530266979,0.409093766,0.384811975,0.212034607,0.068993029,0.227377138,0.052095819,0.208534642,0.067586063,0,0.015789002,0.157583521,0.542816529,0.566775801,0.028228364,0,0.018622521,0,0.175280751,0
695,31.48642013,120.2677571,522,,,527,120.2681624,31.48642011,0.346484411,0.655752142,0.189838194,0.41647813,0.563406875,0.205045597,0.048416898,0.628516831,0,0.010379303,0,0,0,0.535694298,0.058896112,0.100798964,0.037252292,0,0.000139849,0,0,0
696,31.48620105,120.2680702,522,,,527,120.2681624,31.48642011,0.346484411,0.655752142,0.189838194,0.41647813,0.563406875,0.205045597,0.048416898,0.628516831,0,0.010379303,0,0,0,0.535694298,0.058896112,0.100798964,0.037252292,0,0.000139849,0,0,0
697,31.48620105,120.2680702,586,,,592,120.2680702,31.48620105,0.28524648,0.256321457,0.778957578,0.31416541,0.340364054,0.752448752,0.182035777,0.046957593,0,0,0.009267184,0,0,0.383103715,0.201233726,0.515747166,0.007367854,0,0.000214678,0,0,0
698,31.48652502,120.2695521,588,,,594,120.2693553,31.48651168,0.491981867,0.402455179,0.399046654,0.413838612,0.407270641,0.622567487,0.367808852,0,0.006009759,0.000367933,0.101992482,0,0.000328351,0.571127686,0.106486961,0.360095778,0.10909214,0,0.014656604,0,0,0.056316376
699,31.48663607,120.2704802,530,,,536,120.2701769,31.48662524,0.22320646,0.540078595,0.465885596,0.517282554,0.641568873,0.374002962,0.247585454,0.054591469,0.036512284,0.000782347,0.017352693,0,0.006301784,0.566419685,0.265924317,0.332999414,0.006430302,0,0.352807181,0,0,0.000989298
700,31.48663607,120.2704802,536,,,542,120.2707835,31.48664691,0.362364394,0.397873994,0.608284493,0.306058321,0.453512753,0.424510899,0.227219283,0.052797388,0.221421383,0.063533355,0.056059913,0,0,0.402764805,0.20375176,0.504349101,0.000570609,0,0.00777237,0,0,0
701,31.48662919,120.2699519,589,3.2075,2,595,120.2697489,31.48653837,0.262424537,0.708674079,0.255051056,0.588580945,0.810222709,0.297799371,0.221550349,0.013773112,0.231755027,0.014676122,0,0,0,0.699092557,0.348035128,0.158937647,0.212808722,0,0.056036836,0,0,0
702,31.48662919,120.2699519,530,,,536,120.2701769,31.48662524,0.22320646,0.540078595,0.465885596,0.517282554,0.641568873,0.374002962,0.247585454,0.054591469,0.036512284,0.000782347,0.017352693,0,0.006301784,0.566419685,0.265924317,0.332999414,0.006430302,0,0.352807181,0,0,0.000989298
703,31.48624541,120.2697722,589,3.2075,2,595,120.2697489,31.48653837,0.262424537,0.708674079,0.255051056,0.588580945,0.810222709,0.297799371,0.221550349,0.013773112,0.231755027,0.014676122,0,0,0,0.699092557,0.348035128,0.158937647,0.212808722,0,0.056036836,0,0,0
704,31.48624541,120.2697722,592,,,598,120.2697722,31.48624541,0.476537251,0.396965877,0.590582453,0.285759176,0.463964951,0.50627452,0.02931049,0.017060254,0.01906803,0.001938344,0.032835581,0,0.174084987,0.335747337,0.492616081,0.527890442,0.003500456,0,0.367772907,0,0,0
705,31.48627893,120.270909,550,,,556,120.271035,31.48627175,0.550542986,0.237511537,0.776786126,0.156422826,0.258874459,0.624879836,0.387881078,0.005621482,0.00192282,0.009027005,0.027674618,0,0,0.305268701,0.169277581,0.649530884,0.04322918,0,0.066587673,0,0,0
706,31.4862524,120.2711261,550,,,556,120.271035,31.48627175,0.550542986,0.237511537,0.776786126,0.156422826,0.258874459,0.624879836,0.387881078,0.005621482,0.00192282,0.009027005,0.027674618,0,0,0.305268701,0.169277581,0.649530884,0.04322918,0,0.066587673,0,0,0
707,31.48601108,120.2710188,595,3.625,2,601,120.2712172,31.48623305,0.386883543,0.392749507,0.564294331,0.246292107,0.410744276,0.602146068,0.303434954,0.008439032,0.016941492,0.002941662,0.046254084,0,0,0.446242264,0.194641054,0.505521892,0.003148874,0,0,0,0,0
