OBJECTID,lat,lon,id,score,label,ID_only,lon_1,lat_1,hue,saturation,lightness,edge,threshold,road,sidewalk,building,wall,fence,pole,traffic_li,traffic_si,vegetation,terrain,sky,person,rider,car,truck,bus,bicycle
687,31.48644676,120.2667097,578,,,584,120.2664956,31.48645563,0.4751234,0.430690359,0.516852866,0.41914907,0.407927815,9.577178955,0.315856934,17.3248291,0.0001,9.352874756,0.208282471,0.0001,0.067901611,14.81781006,12.22763062,34.62524414,0.547027588,0.0001,0.531005859,0.0001,0.40435791,0.0001
688,31.48644676,120.2667097,579,4,3,585,120.2669237,31.48643789,0.380471777,0.417365608,0.640426189,0.310394671,0.425108225,16.90826416,1.866912842,3.311920166,0.311279297,0.375366211,0.0001,0.0001,0.0001,29.66003418,10.80627441,34.89456177,0.026702881,0.0001,1.838684082,0.0001,0.0001,0.0001
689,31.4864772,120.266063,517,,,522,120.2660585,31.48648103,0.552926331,0.479792861,0.53159939,0.24321267,0.451937621,15.39001465,0.740814209,7.590484619,0.0001,0.01373291,0.043487549,0.0001,0.0001,30.3276062,11.54708862,34.32922363,0.004577637,0.0001,0.012969971,0.0001,0.0001,0.0001
690,31.48589878,120.2673427,580,,,586,120.2673519,31.48642015,0.441913517,0.424679833,0.530266979,0.409093766,0.384811975,9.115600586,1.358795166,14.40734863,1.196289063,7.294464111,0.299835205,0.0001,0.068664551,12.18109131,18.09158325,35.4019165,0.183868408,0.0001,0.189971924,0.0001,0.210571289,0.0001
691,31.48589878,120.2673427,583,,,589,120.2672696,31.48574021,0.305707772,0.537762148,0.467007209,0.464209402,0.582058103,11.52648926,1.847839355,9.520721436,0.0001,1.399230957,0.035858154,0.0001,0.0001,36.23275757,15.14816284,21.41494751,0.0001,0.0001,2.87399292,0.0001,0.0001,0.0001
692,31.48589878,120.2673427,582,,,588,120.2673407,31.48578311,0.316521643,0.450333254,0.565653643,0.43338361,0.518176602,18.83544922,5.310821533,7.104492188,4.156494141,2.872467041,0.109100342,0.0001,0.0001,39.44625854,2.027893066,19.08569336,0.061798096,0.0001,0.989532471,0.0001,0.0001,0.0001
693,31.48589878,120.2673427,581,,,587,120.2673463,31.48610163,0.348153865,0.479352549,0.525533221,0.320544243,0.501778543,16.78009033,5.824279785,0.244140625,0.378417969,0.137329102,0.0001,0.0001,0.06942749,36.8057251,7.600402832,31.92138672,0.159454346,0.0001,0.079345703,0.0001,0.0001,0.0001
694,31.48642013,120.2677571,580,,,586,120.2673519,31.48642015,0.441913517,0.424679833,0.530266979,0.409093766,0.384811975,9.115600586,1.358795166,14.40734863,1.196289063,7.294464111,0.299835205,0.0001,0.068664551,12.18109131,18.09158325,35.4019165,0.183868408,0.0001,0.189971924,0.0001,0.210571289,0.0001
695,31.48642013,120.2677571,522,,,527,120.2681624,31.48642011,0.346484411,0.655752142,0.189838194,0.41647813,0.563406875,8.910369873,0.984954834,39.82467651,0.0001,0.36315918,0.0001,0.0001,0.0001,41.40853882,1.963043213,6.301116943,0.242614746,0.0001,0.001525879,0.0001,0.0001,0.0001
696,31.48620105,120.2680702,522,,,527,120.2681624,31.48642011,0.346484411,0.655752142,0.189838194,0.41647813,0.563406875,8.910369873,0.984954834,39.82467651,0.0001,0.36315918,0.0001,0.0001,0.0001,41.40853882,1.963043213,6.301116943,0.242614746,0.0001,0.001525879,0.0001,0.0001,0.0001
697,31.48620105,120.2680702,586,,,592,120.2680702,31.48620105,0.28524648,0.256321457,0.778957578,0.31416541,0.340364054,24.98474121,3.412628174,2.975463867,0.0001,0.0001,0.04119873,0.0001,0.0001,29.61349487,6.707000732,32.21511841,0.048065186,0.0001,0.002288818,0.0001,0.0001,0.0001
698,31.48652502,120.2695521,588,,,594,120.2693553,31.48651168,0.491981867,0.402455179,0.399046654,0.413838612,0.407270641,21.17080688,6.787872314,0.0001,0.138092041,0.012969971,0.452423096,0.0001,0.001525879,44.14749146,3.549194336,22.49450684,0.710296631,0.0001,0.149536133,0.0001,0.0001,0.385284424
699,31.48663607,120.2704802,530,,,536,120.2701769,31.48662524,0.22320646,0.540078595,0.465885596,0.517282554,0.641568873,13.87176514,4.60357666,3.45916748,0.838470459,0.02746582,0.077056885,0.0001,0.02746582,43.78356934,8.863067627,20.80230713,0.04196167,0.0001,3.597259521,0.0001,0.0001,0.006866455
700,31.48663607,120.2704802,536,,,542,120.2707835,31.48664691,0.362364394,0.397873994,0.608284493,0.306058321,0.453512753,15.35491943,4.233551025,3.345489502,5.084228516,2.222442627,0.248718262,0.0001,0.0001,31.13327026,6.790924072,31.5032959,0.003814697,0.0001,0.079345703,0.0001,0.0001,0.0001
701,31.48662919,120.2699519,589,3.2075,2,595,120.2697489,31.48653837,0.262424537,0.708674079,0.255051056,0.588580945,0.810222709,11.63406372,4.130554199,0.872802734,5.321502686,0.513458252,0.0001,0.0001,0.0001,54.03900146,11.59973145,9.931945801,1.385498047,0.0001,0.57144165,0.0001,0.0001,0.0001
702,31.48662919,120.2699519,530,,,536,120.2701769,31.48662524,0.22320646,0.540078595,0.465885596,0.517282554,0.641568873,13.87176514,4.60357666,3.45916748,0.838470459,0.02746582,0.077056885,0.0001,0.02746582,43.78356934,8.863067627,20.80230713,0.04196167,0.0001,3.597259521,0.0001,0.0001,0.006866455
703,31.48624541,120.2697722,589,3.2075,2,595,120.2697489,31.48653837,0.262424537,0.708674079,0.255051056,0.588580945,0.810222709,11.63406372,4.130554199,0.872802734,5.321502686,0.513458252,0.0001,0.0001,0.0001,54.03900146,11.59973145,9.931945801,1.385498047,0.0001,0.57144165,0.0001,0.0001,0.0001
704,31.48624541,120.2697722,592,,,598,120.2697722,31.48624541,0.476537251,0.396965877,0.590582453,0.285759176,0.463964951,17.75588989,0.637817383,1.081085205,0.437927246,0.067901611,0.145721436,0.0001,0.756072998,25.95291138,16.41845703,32.97348022,0.022888184,0.0001,3.749847412,0.0001,0.0001,0.0001
705,31.48627893,120.270909,550,,,556,120.271035,31.48627175,0.550542986,0.237511537,0.776786126,0.156422826,0.258874459,21.2387085,7.152557373,0.356292725,0.044250488,0.315856934,0.122833252,0.0001,0.0001,23.59695435,5.641937256,40.57006836,0.281524658,0.0001,0.679016113,0.0001,0.0001,0.0001
706,31.4862524,120.2711261,550,,,556,120.271035,31.48627175,0.550542986,0.237511537,0.776786126,0.156422826,0.258874459,21.2387085,7.152557373,0.356292725,0.044250488,0.315856934,0.122833252,0.0001,0.0001,23.59695435,5.641937256,40.57006836,0.281524658,0.0001,0.679016113,0.0001,0.0001,0.0001
707,31.48601108,120.2710188,595,3.625,2,601,120.2712172,31.48623305,0.386883543,0.392749507,0.564294331,0.246292107,0.410744276,20.57113647,5.618286133,0.534820557,0.389099121,0.102996826,0.205230713,0.0001,0.0001,34.49401855,6.48727417,31.57653809,0.020599365,0.0001,0.0001,0.0001,0.0001,0.0001
708,31.48601108,120.2710188,596,,,602,120.271014,31.48607121,0.472433443,0.326823403,0.632701771,0.332956259,0.345871799,17.28286743,8.478546143,0.559997559,0.0001,1.383209229,0.263977051,0.0001,0.0001,28.70101929,10.49194336,31.20727539,0.198364258,0.0001,1.432800293,0.0001,0.0001,0.0001
709,31.48597019,120.271225,595,3.625,2,601,120.2712172,31.48623305,0.386883543,0.392749507,0.564294331,0.246292107,0.410744276,20.57113647,5.618286133,0.534820557,0.389099121,0.102996826,0.205230713,0.0001,0.0001,34.49401855,6.48727417,31.57653809,0.020599365,0.0001,0.0001,0.0001,0.0001,0.0001
710,31.48597019,120.271225,598,,,604,120.271225,31.48597019,0.214796608,0.549635051,0.347655989,0.4797637,0.5376832,10.58883667,4.301452637,31.23092651,2.395629883,2.367401123,0.000762939,0.0001,0.059509277,39.50042725,3.411865234,5.886077881,0.045776367,0.0001,0.030517578,0.0001,0.0001,0.18081665
711,31.4862785,120.2714142,595,3.625,2,601,120.2712172,31.48623305,0.386883543,0.392749507,0.564294331,0.246292107,0.410744276,20.57113647,5.618286133,0.534820557,0.389099121,0.102996826,0.205230713,0.0001,0.0001,34.49401855,6.48727417,31.57653809,0.020599365,0.0001,0.0001,0.0001,0.0001,0.0001
712,31.4862785,120.2714142,600,,,606,120.2714283,31.48628174,0.696767141,0.281010279,0.708698199,0.155888638,0.293287436,20.82443237,1.067352295,0.340270996,0.064849854,0.0001,0.009918213,0.0001,0.218200684,23.04229736,11.81564331,42.46520996,0.151824951,0.0001,0.0001,0.0001,0.0001,0.0001
713,31.48608356,120.2707928,594,,,600,120.2707831,31.48628611,0.335503358,0.567223963,0.312935809,0.318627451,0.623512231,19.99206543,5.944824219,0.043487549,0.020599365,0.01449585,0.471496582,0.0001,0.01373291,47.19696045,7.582092285,18.67446899,0.045776367,0.0001,0.0001,0.0001,0.0001,0.0001
714,31.48608356,120.2707928,602,,,608,120.2707928,31.48608356,0.726327235,0.250399678,0.712354785,0.165095525,0.264100558,22.22671509,1.028442383,2.251434326,0.0001,0.0001,0.004577637,0.0001,0.189971924,21.42333984,12.04376221,40.78292847,0.048828125,0.0001,0.0001,0.0001,0.0001,0.0001
715,31.48646651,120.2707833,536,,,542,120.2707835,31.48664691,0.362364394,0.397873994,0.608284493,0.306058321,0.453512753,15.35491943,4.233551025,3.345489502,5.084228516,2.222442627,0.248718262,0.0001,0.0001,31.13327026,6.790924072,31.5032959,0.003814697,0.0001,0.079345703,0.0001,0.0001,0.0001
716,31.48575998,120.2719006,544,,,550,120.2718857,31.48624929,0.452944791,0.295267791,0.710418986,0.176784817,0.299076827,18.64852905,7.540130615,0.629425049,0.048828125,0.598907471,0.345611572,0.0001,0.020599365,25.05340576,6.793212891,40.19165039,0.088500977,0.0001,0.04119873,0.0001,0.0001,0.0001
717,31.48575998,120.2719006,,,,611,120.2719056,31.48559688,0.652723051,0.297037871,0.560118094,0.220211161,0.30784958,23.06518555,3.242492676,3.965759277,0.061035156,3.133392334,1.023864746,0.0001,0.0001,26.67007446,4.738616943,33.15811157,0.026702881,0.0001,0.914764404,0.0001,0.0001,0.0001
718,31.48575998,120.2719006,604,,,610,120.2718957,31.48592309,0.507430414,0.453661806,0.44441658,0.280762946,0.461962134,21.28067017,4.274749756,3.726196289,0.0001,0.094604492,0.093078613,0.0001,0.0001,38.76571655,7.624816895,23.41003418,0.100708008,0.0001,0.595092773,0.0001,0.0001,0.034332275
719,31.48596564,120.2715982,601,,,607,120.2716043,31.48621631,0.741759604,0.256798023,0.737389335,0.168991956,0.274688364,22.11227417,2.500915527,0.968933105,0.0001,0.198364258,0.005340576,0.0001,1.175689697,21.80328369,9.941864014,41.22695923,0.052642822,0.0001,0.01373291,0.0001,0.0001,0.0001
720,31.48596564,120.2715982,606,,,613,120.2715982,31.48596564,0.378924675,0.283374518,0.725277883,0.261406486,0.344150629,17.62695313,3.787994385,0.99105835,0.0001,0.255584717,0.16784668,0.0001,0.012969971,24.18746948,16.31317139,35.76049805,0.241851807,0.0001,0.654602051,0.0001,0.0001,0.0001
721,31.48600215,120.2714307,601,,,607,120.2716043,31.48621631,0.741759604,0.256798023,0.737389335,0.168991956,0.274688364,22.11227417,2.500915527,0.968933105,0.0001,0.198364258,0.005340576,0.0001,1.175689697,21.80328369,9.941864014,41.22695923,0.052642822,0.0001,0.01373291,0.0001,0.0001,0.0001
722,31.48600215,120.2714307,608,,,615,120.2714307,31.48606993,0.214026652,0.740806399,0.366233329,0.550999246,0.788316904,9.464263916,1.499938965,0.337982178,10.17303467,0.106048584,0.0001,0.0001,0.106811523,57.09457397,5.110168457,15.79208374,0.024414063,0.0001,0.290679932,0.0001,0.0001,0.0001
723,31.48625733,120.271742,544,,,550,120.2718857,31.48624929,0.452944791,0.295267791,0.710418986,0.176784817,0.299076827,18.64852905,7.540130615,0.629425049,0.048828125,0.598907471,0.345611572,0.0001,0.020599365,25.05340576,6.793212891,40.19165039,0.088500977,0.0001,0.04119873,0.0001,0.0001,0.0001
724,31.48625733,120.271742,601,,,607,120.2716043,31.48621631,0.741759604,0.256798023,0.737389335,0.168991956,0.274688364,22.11227417,2.500915527,0.968933105,0.0001,0.198364258,0.005340576,0.0001,1.175689697,21.80328369,9.941864014,41.22695923,0.052642822,0.0001,0.01373291,0.0001,0.0001,0.0001
725,31.48602651,120.263634,611,,,618,120.2631929,31.48603672,0.327423711,0.212580479,0.551428753,0.08707265,0.213539874,18.87207031,8.550262451,17.54989624,0.219726563,9.512329102,0.635528564,0.0001,0.0001,16.63970947,2.967071533,23.30932617,0.0001,0.0001,0.004577637,0.0001,0.0001,0.0001
726,31.48602651,120.263634,563,,,569,120.2640712,31.48607213,0.24042176,0.547132066,0.387943326,0.442496229,0.587565848,16.94488525,3.108215332,0.0001,0.235748291,0.183868408,0.022125244,0.0001,0.0001,46.91696167,13.14620972,17.83599854,0.152587891,0.0001,1.453399658,0.0001,0.0001,0.0001
727,31.48602651,120.263634,612,,,619,120.2634843,31.48602998,0.326539043,0.423234467,0.526180243,0.23966189,0.454962708,17.47817993,7.444000244,2.907562256,1.663970947,0.34866333,0.048828125,0.0001,0.0001,43.77822876,2.053070068,24.24621582,0.0001,0.0001,0.031280518,0.0001,0.0001,0.0001
728,31.48593189,120.2640597,563,,,569,120.2640712,31.48607213,0.24042176,0.547132066,0.387943326,0.442496229,0.587565848,16.94488525,3.108215332,0.0001,0.235748291,0.183868408,0.022125244,0.0001,0.0001,46.91696167,13.14620972,17.83599854,0.152587891,0.0001,1.453399658,0.0001,0.0001,0.0001
729,31.48480349,120.2639566,614,,,621,120.2640482,31.48579165,0.428019711,0.294865441,0.491100263,0.246229261,0.281656496,14.54391479,5.78994751,25.69046021,0.039672852,0.994873047,0.211334229,0.0001,0.396728516,25.52108765,1.717376709,24.02572632,1.044464111,0.0001,0.009918213,0.0001,0.0001,0.0001
730,31.48480349,120.2639566,620,,,627,120.2636771,31.48417031,0.623708544,0.398213523,0.499140722,0.315265209,0.413112189,21.26235962,3.945159912,0.5027771,0.0001,0.18157959,0.150299072,0.0001,0.0001,32.15789795,9.101867676,29.49676514,0.61416626,0.0001,2.587127686,0.0001,0.0001,0.0001
731,31.48480349,120.2639566,619,,,626,120.2638302,31.48442817,0.234780624,0.492995959,0.578884725,0.482120412,0.519198874,18.14575195,6.215667725,13.60168457,0.590515137,1.257324219,0.009918213,0.0001,0.0001,38.45977783,1.919555664,17.61169434,0.970458984,0.0001,1.145935059,0.0001,0.0001,0.0001
732,31.48480349,120.2639566,618,,,625,120.2639115,31.48466944,0.299749576,0.399980613,0.428663356,0.248460282,0.390768268,11.6897583,2.043151855,29.37545776,0.019073486,0.0001,0.269317627,0.0001,0.0001,32.55386353,1.583099365,21.16165161,0.074005127,0.0001,1.208496094,0.0001,0.0001,0.022125244
733,31.48480349,120.2639566,617,3.4975,2,624,120.2639927,31.48491071,0.258963051,0.409154947,0.570882755,0.281548517,0.470672299,16.86706543,4.4090271,3.364562988,0.288391113,1.919555664,0.331878662,0.0001,0.646209717,31.31561279,8.487701416,30.16357422,1.236724854,0.0001,0.963592529,0.0001,0.0001,0.006103516
734,31.48480349,120.2639566,616,,,623,120.2640112,31.48520436,0.27671978,0.502034111,0.406560148,0.236488185,0.541501069,6.768798828,3.630065918,13.25836182,0.777435303,0.591278076,0.92010498,0.0001,0.094604492,44.95010376,2.791595459,26.04751587,0.045776367,0.0001,0.124359131,0.0001,0.0001,0.0001
735,31.48480349,120.2639566,615,3.415,2,622,120.2640297,31.485498,0.266091291,0.441089761,0.484730199,0.349704626,0.472017942,9.091186523,3.981781006,18.37158203,0.541687012,0.485992432,0.025177002,0.0001,0.0001,39.7064209,4.61807251,22.75161743,0.170898438,0.0001,0.255584717,0.0001,0.0001,0.0001
736,31.48578602,120.264278,614,,,621,120.2640482,31.48579165,0.428019711,0.294865441,0.491100263,0.246229261,0.281656496,14.54391479,5.78994751,25.69046021,0.039672852,0.994873047,0.211334229,0.0001,0.396728516,25.52108765,1.717376709,24.02572632,1.044464111,0.0001,0.009918213,0.0001,0.0001,0.0001
737,31.48578602,120.264278,567,,,573,120.2645078,31.48578039,0.200402494,0.549213684,0.380644535,0.431278281,0.629458093,9.482574463,5.422973633,7.247161865,1.049041748,8.470153809,0.254058838,0.0001,0.0001,37.91732788,9.844970703,20.23925781,0.071716309,0.0001,0.000762939,0.0001,0.0001,0.0001
738,31.48545741,120.2658856,567,,,573,120.2645078,31.48578039,0.200402494,0.549213684,0.380644535,0.431278281,0.629458093,9.482574463,5.422973633,7.247161865,1.049041748,8.470153809,0.254058838,0.0001,0.0001,37.91732788,9.844970703,20.23925781,0.071716309,0.0001,0.000762939,0.0001,0.0001,0.0001
739,31.48545741,120.2658856,628,,,635,120.2657207,31.48544224,0.154532329,0.723177601,0.221282599,0.720776772,0.819172795,14.38064575,11.84539795,0.0001,0.018310547,5.35736084,0.0001,0.0001,0.02746582,51.95083618,8.547210693,4.536437988,1.913452148,0.0001,0.270080566,0.0001,0.0001,1.152801514
740,31.48545741,120.2658856,627,4.6225,3,634,120.2653912,31.48545305,0.470995548,0.110513234,0.621066397,0.201168929,0.121295572,12.9699707,9.955596924,30.31082153,0.0001,15.13442993,0.13885498,0.0001,0.406646729,4.973602295,0.66986084,13.61541748,0.163269043,0.0001,0.0001,0.0001,0.472259521,0.0001
741,31.48545741,120.2658856,631,,,638,120.2661959,31.48506519,0.2993105,0.083178479,0.513645458,0.123680241,0.037740573,12.82501221,9.635925293,49.32022095,0.0001,0.527954102,0.256347656,0.0001,0.247192383,0.524902344,0.0001,12.02316284,0.751495361,0.0001,0.04119873,0.0001,0.0001,0.0001
742,31.48545741,120.2658856,630,,,637,120.2660942,31.48514963,0.326881833,0.075973227,0.741784799,0.147278783,0,16.02172852,8.351135254,23.33755493,2.508544922,27.53753662,0.016784668,0.0001,0.0001,4.867553711,1.021575928,14.48898315,0.001525879,0.0001,0.0001,0.0001,0.0001,0.0001
743,31.48545741,120.2658856,629,,,636,120.2660501,31.48543143,0.387504518,0.332483431,0.710197278,0.348604827,0.350221666,22.27401733,6.199645996,5.884552002,0.337982178,0.322723389,0.457000732,0.0001,0.0001,30.30395508,4.022979736,30.04837036,0.0001,0.0001,0.148773193,0.0001,0.0001,0.0001
744,31.48545741,120.2658856,634,,,641,120.266945,31.48516594,0.401830434,0.698779519,0.304019802,0.350490196,0.622729881,12.12539673,1.908874512,12.02774048,0.57220459,0.989532471,0.0001,0.0001,0.009155273,39.62402344,12.18032837,20.46890259,0.080871582,0.0001,0.000762939,0.0001,0.012207031,0.0001
745,31.48545741,120.2658856,633,,,640,120.2668888,31.48509187,0.436071606,0.37504407,0.553971163,0.233942936,0.426193084,22.83859253,4.611968994,0.220489502,0.0001,0.624084473,0.138092041,0.0001,0.0001,37.14065552,4.058074951,29.97055054,0.106811523,0.0001,0.290679932,0.0001,0.0001,0.0001
746,31.48545741,120.2658856,632,,,639,120.2665423,31.48507853,0.290283043,0.579471936,0.38712257,0.445669935,0.64771293,19.99588013,8.072662354,0.102233887,1.208496094,0.205993652,0.020599365,0.0001,0.0001,49.9961853,3.787231445,15.6539917,0.85144043,0.0001,0.105285645,0.0001,0.0001,0.0001
747,31.48545741,120.2658856,623,,,630,120.2648903,31.48577331,0.171213502,0.675089412,0.57476768,0.577645802,0.762780994,9.248352051,3.895568848,1.794433594,1.249694824,0.0001,0.002288818,0.0001,0.0001,56.40792847,9.181213379,18.22052002,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
748,31.48545741,120.2658856,626,,,633,120.2653368,31.48551867,0.304852878,0.072402368,0.684785449,0.226150075,0.075178637,18.18084717,4.288482666,40.61050415,0.0001,5.213165283,0.746154785,0.0001,0.728607178,1.2840271,0.0001,16.82434082,1.010894775,0.0001,0.0001,0.0001,0.0001,0.843811035
749,31.48545741,120.2658856,625,2.8775,1,632,120.2653377,31.48570442,0.500160047,0.448827275,0.611375871,0.130467572,0.466353727,15.30838013,3.673553467,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,35.572052,8.452606201,36.87362671,0.0001,0.0001,0.119781494,0.0001,0.0001,0.0001
750,31.48545741,120.2658856,624,,,631,120.2652728,31.48576623,0.233617658,0.718292643,0.47915523,0.468451483,0.779565013,9.698486328,2.380371094,0.553131104,1.136016846,0.0001,0.829315186,0.0001,0.0001,59.73358154,3.472900391,21.79336548,0.002288818,0.0001,0.400543213,0.0001,0.0001,0.0001
751,31.48594195,120.2684532,587,,,593,120.2679781,31.48598198,0.323652356,0.582114521,0.158068324,0.533748115,0.542648516,16.37573242,10.89324951,0.081634521,0.004577637,0.489807129,0.263214111,0.0001,0.119781494,51.11694336,9.818267822,10.63919067,0.099945068,0.0001,0.09765625,0.0001,0.0001,0.0001
752,31.48594195,120.2684532,526,,,531,120.2689284,31.48590192,0.233200828,0.194846552,0.258304578,0.254179236,0.204068221,15.18936157,1.161956787,63.36288452,0.0001,0.003814697,0.508117676,0.0001,0.120544434,9.641265869,0.038146973,2.854156494,3.353118896,0.0001,3.545379639,0.0001,0.0001,0.221252441
753,31.48594195,120.2684532,636,,,643,120.2682949,31.48595529,0.254764978,0.548194171,0.466341219,0.468042987,0.585385699,10.1524353,6.272888184,12.95623779,0.72479248,3.644561768,0.035095215,0.0001,0.0001,44.02313232,8.515930176,13.67034912,0.004577637,0.0001,0.0001,0.0001,0.0001,0.0001
754,31.48558797,120.267841,587,,,593,120.2679781,31.48598198,0.323652356,0.582114521,0.158068324,0.533748115,0.542648516,16.37573242,10.89324951,0.081634521,0.004577637,0.489807129,0.263214111,0.0001,0.119781494,51.11694336,9.818267822,10.63919067,0.099945068,0.0001,0.09765625,0.0001,0.0001,0.0001
755,31.48558797,120.267841,639,,,646,120.2677953,31.48545664,0.199545127,0.527803415,0.419289803,0.375314228,0.617430762,16.19033813,8.30078125,0.024414063,0.0001,0.0001,0.315856934,0.180053711,0.009918213,41.50314331,10.18371582,22.75009155,0.006866455,0.0001,0.534820557,0.0001,0.0001,0.0001
756,31.48558797,120.267841,638,,,645,120.2678867,31.48571931,0.253467188,0.701535922,0.294840065,0.557283811,0.667991446,12.62283325,10.76202393,15.5128479,1.232910156,4.084014893,0.121307373,0.0001,0.016021729,44.70748901,1.209259033,9.683990479,0.035858154,0.0001,0.011444092,0.0001,0.0001,0.0001
757,31.48556638,120.2689353,526,,,531,120.2689284,31.48590192,0.233200828,0.194846552,0.258304578,0.254179236,0.204068221,15.18936157,1.161956787,63.36288452,0.0001,0.003814697,0.508117676,0.0001,0.120544434,9.641265869,0.038146973,2.854156494,3.353118896,0.0001,3.545379639,0.0001,0.0001,0.221252441
758,31.48556638,120.2689353,641,,,648,120.2689353,31.48556638,0.395221938,0.505449985,0.332996362,0.30282177,0.479893601,17.13562012,2.272796631,14.7819519,0.243377686,3.620910645,0.0001,0.0001,0.0001,31.18972778,8.001708984,21.73690796,0.01449585,0.0001,1.002502441,0.0001,0.0001,0.0001
759,31.48594516,120.2693604,526,,,531,120.2689284,31.48590192,0.233200828,0.194846552,0.258304578,0.254179236,0.204068221,15.18936157,1.161956787,63.36288452,0.0001,0.003814697,0.508117676,0.0001,0.120544434,9.641265869,0.038146973,2.854156494,3.353118896,0.0001,3.545379639,0.0001,0.0001,0.221252441
760,31.48594516,120.2693604,593,,,599,120.2697955,31.48595246,0.381527222,0.554872643,0.280820395,0.283371041,0.602941637,19.94628906,6.171417236,2.716827393,0.283813477,0.199127197,0.144958496,0.0001,0.074005127,42.31414795,7.591247559,20.3918457,0.166320801,0.0001,0.0001,0.0001,0.0001,0.0001
761,31.48594516,120.2693604,643,,,650,120.269179,31.48594212,0.40319249,0.307010423,0.592241257,0.347599296,0.293110103,18.47305298,1.740264893,28.61404419,0.208282471,1.123809814,0.019073486,0.0001,0.144958496,24.38430786,2.255249023,22.11074829,0.290679932,0.0001,0.398254395,0.0001,0.0001,0.23727417
762,31.48584116,120.2693582,526,,,531,120.2689284,31.48590192,0.233200828,0.194846552,0.258304578,0.254179236,0.204068221,15.18936157,1.161956787,63.36288452,0.0001,0.003814697,0.508117676,0.0001,0.120544434,9.641265869,0.038146973,2.854156494,3.353118896,0.0001,3.545379639,0.0001,0.0001,0.221252441
763,31.48584116,120.2693582,646,,,653,120.2694914,31.4858424,0.330306579,0.468227721,0.507810913,0.458836099,0.487717102,10.36834717,0.623321533,17.91687012,0.050354004,0.238037109,0.052642822,0.0001,1.138305664,36.39068604,8.915710449,23.27728271,0.36239624,0.0001,0.007629395,0.0001,0.0001,0.658416748
764,31.48584116,120.2693582,645,2.9175,1,652,120.2691874,31.48583958,0.391730342,0.415638405,0.450124003,0.435803167,0.43756324,8.622741699,2.437591553,25.03356934,0.029754639,0.489807129,0.062561035,0.0001,0.283813477,33.47167969,8.24508667,20.61462402,0.273132324,0.0001,0.140380859,0.0001,0.0001,0.295257568
765,31.48583031,120.2703032,647,4.1225,3,654,120.2697955,31.48584521,0.456778053,0.231996665,0.724879777,0.266968326,0.244020237,23.08959961,2.589416504,15.83099365,0.186157227,5.221557617,0.02822876,0.0001,0.016021729,21.96884155,4.077911377,26.85852051,0.075531006,0.0001,0.057220459,0.0001,0.0001,0.0001
766,31.48583031,120.2703032,648,,,655,120.2701955,31.48583347,0.459270494,0.278747323,0.621227114,0.24754902,0.308746675,23.33374023,3.159332275,11.62490845,0.0001,1.452636719,0.048065186,0.0001,0.0001,29.53796387,2.986907959,27.38113403,0.133514404,0.0001,0.341796875,0.0001,0.0001,0.0001
767,31.48583031,120.2703032,603,,,609,120.2708026,31.48588101,0.707378665,0.278218763,0.635134908,0.128487934,0.294601784,25.36849976,1.747131348,0.160980225,0.0001,0.0001,0.0001,0.0001,0.0001,26.96533203,8.048248291,37.58392334,0.0001,0.0001,0.12588501,0.0001,0.0001,0.0001
768,31.48589883,120.2697955,593,,,599,120.2697955,31.48595246,0.381527222,0.554872643,0.280820395,0.283371041,0.602941637,19.94628906,6.171417236,2.716827393,0.283813477,0.199127197,0.144958496,0.0001,0.074005127,42.31414795,7.591247559,20.3918457,0.166320801,0.0001,0.0001,0.0001,0.0001,0.0001
769,31.4859475,120.2703042,593,,,599,120.2697955,31.48595246,0.381527222,0.554872643,0.280820395,0.283371041,0.602941637,19.94628906,6.171417236,2.716827393,0.283813477,0.199127197,0.144958496,0.0001,0.074005127,42.31414795,7.591247559,20.3918457,0.166320801,0.0001,0.0001,0.0001,0.0001,0.0001
770,31.4859475,120.2703042,650,,,657,120.270203,31.48594849,0.371291408,0.565484509,0.456847981,0.577362997,0.576206123,7.774353027,4.929351807,0.201416016,3.084564209,0.141906738,0.13885498,0.0001,0.05569458,48.91357422,15.06958008,19.3031311,0.05645752,0.0001,0.331115723,0.0001,0.0001,0.0001
771,31.4859475,120.2703042,603,,,609,120.2708026,31.48588101,0.707378665,0.278218763,0.635134908,0.128487934,0.294601784,25.36849976,1.747131348,0.160980225,0.0001,0.0001,0.0001,0.0001,0.0001,26.96533203,8.048248291,37.58392334,0.0001,0.0001,0.12588501,0.0001,0.0001,0.0001
772,31.48569966,120.2711385,597,1.5,1,603,120.2710442,31.485692,0.210674486,0.804100316,0.229361798,0.807378079,0.860866844,8.143615723,9.423828125,0.457000732,1.39465332,0.33416748,0.077819824,0.0001,0.423431396,63.70620728,10.24475098,1.338195801,0.179290771,0.0001,4.11529541,0.0001,0.0001,0.161743164
773,31.48570732,120.2713316,599,,,605,120.2712328,31.48570732,0.593482308,0.40295653,0.527062732,0.318407491,0.395107704,21.19064331,7.780456543,0.859832764,0.567626953,2.69317627,0.287628174,0.0001,0.0001,31.09817505,3.265380859,31.62078857,0.556182861,0.0001,0.054168701,0.0001,0.0001,0.025939941
